collection%1:14:00::	2355	eq_synonym	100	-1
section%1:06:00::	298	eq_has_hyperonym	100	-1
part%1:24:00::	298	eq_synonym	100	-1
piece%1:06:00::	298	eq_synonym	100	-1
clothes%1:06:00::	2099	eq_synonym	100	-1
family%1:14:01::	2402	eq_synonym	100	-1
species%1:14:00::	5508	eq_synonym	100	-1
commission%1:14:01::	5532	eq_synonym	100	-1
assembly%1:04:00::	5564	eq_synonym	100	-1
team%1:14:00::	5579	eq_synonym	100	-1
chorus%1:14:00::	5613	eq_synonym	100	-1
sex%1:07:00::	5627	eq_synonym	100	-1
orchestra%1:14:00::	5650	eq_synonym	100	-1
panel%1:14:01::	5652	eq_synonym	100	-1
race%1:14:00::	5665	eq_synonym	100	-1
tribe%1:14:02::	5701	eq_synonym	100	-1
constellation%1:17:00::	5706	eq_synonym	100	-1
committee%1:14:00::	5727	eq_synonym	100	-1
world%1:14:02::	5730	eq_synonym	100	-1
management%1:04:00::	6679	eq_synonym	100	-1
text%1:10:00::	7824	eq_synonym	100	-1
pile%1:14:00::	8472	eq_synonym	100	-1
production%1:23:00::	8770	eq_synonym	100	-1
bundle%1:06:00::	9340	eq_synonym	100	-1
equipment%1:06:00::	11091	eq_synonym	100	-1
population%1:14:00::	14015	eq_synonym	100	-1
fixture%1:06:00::	15633	eq_has_hyponym	100	-1
organisation%1:14:00::	17012	eq_has_hyponym	100	-1
staff%1:14:01::	36821	eq_synonym	100	-1
pack%1:14:00::	38451	eq_has_hyponym	100	-1
flock%1:14:01::	38451	eq_synonym	100	-1
fleet%1:14:01::	39208	eq_synonym	100	-1
selection%1:14:00::	39607	eq_synonym	100	-1
youth%1:14:00::	47944	eq_synonym	100	-1
supply%1:23:00::	49116	eq_synonym	100	-1
opposition%1:14:01::	49155	eq_synonym	100	-1
culture%1:04:01::	53213	eq_synonym	100	-1
file%1:14:00::	68988	eq_synonym	100	-1
line%1:14:01::	68988	eq_synonym	100	-1
row%1:14:00::	68988	eq_synonym	100	-1
coalition%1:04:00::	72496	eq_synonym	100	-1
blade%1:06:00::	1959	eq_synonym	100	-1
element%1:06:00::	2062	eq_synonym	100	-1
panel%1:06:00::	2062	eq_synonym	100	-1
bottom%1:15:00::	2231	eq_synonym	100	-1
thigh%1:08:00::	3934	eq_synonym	100	-1
chin%1:08:00::	3938	eq_synonym	100	-1
heel%1:08:00::	3942	eq_synonym	100	-1
forehead%1:08:00::	3944	eq_synonym	100	-1
temple%1:08:00::	3957	eq_synonym	100	-1
bill%1:05:00::	3966	eq_synonym	100	-1
shoulder%1:08:00::	3976	eq_synonym	100	-1
colon%1:08:00::	3989	eq_synonym	100	-1
body%1:08:01::	3999	eq_synonym	100	-1
waist%1:08:00::	4001	eq_synonym	100	-1
belly%1:08:00::	4010	eq_synonym	100	-1
throat%1:08:00::	4120	eq_synonym	100	-1
muscle%1:08:00::	4310	eq_synonym	100	-1
edge%1:06:00::	5790	eq_synonym	100	-1
portion%1:13:00::	8574	eq_synonym	100	-1
scrap%1:06:00::	12212	eq_synonym	100	-1
eyebrow%1:08:00::	12787	eq_synonym	100	-1
lid%1:08:00::	12789	eq_synonym	100	-1
ear%1:08:00::	13904	eq_synonym	100	-1
hip%1:08:00::	13961	eq_synonym	100	-1
joint%1:08:00::	13965	eq_synonym	100	-1
appendix%1:08:00::	13967	eq_synonym	100	-1
coat%1:06:01::	20680	eq_synonym	100	-1
film%1:06:00::	20680	eq_synonym	100	-1
layer%1:15:00::	20680	eq_synonym	100	-1
wing%1:06:00::	24345	eq_synonym	100	-1
cell%1:03:00::	26665	eq_synonym	100	-1
hemisphere%1:08:00::	26674	eq_synonym	100	-1
detail%1:24:00::	37433	eq_synonym	100	-1
rest%1:24:00::	38153	eq_synonym	100	-1
peak%1:15:01::	38394	eq_synonym	100	-1
top%1:15:00::	38394	eq_synonym	100	-1
top%1:15:02::	38394	eq_synonym	100	-1
center%1:15:01::	38400	eq_synonym	100	-1
middle%1:09:00::	38400	eq_synonym	100	-1
paragraph%1:10:00::	38570	eq_synonym	100	-1
sleeve%1:06:00::	38928	eq_synonym	100	-1
ingredient%1:06:00::	39255	eq_synonym	100	-1
half%1:23:00::	39616	eq_synonym	100	-1
quotation%1:10:00::	41080	eq_synonym	100	-1
base%1:06:00::	41085	eq_synonym	100	-1
hemisphere%1:15:00::	41120	eq_synonym	100	-1
core%1:15:00::	41146	eq_synonym	100	-1
stitch%1:06:00::	41227	eq_synonym	100	-1
knot%1:06:00::	41919	eq_synonym	100	-1
compartment%1:06:01::	42343	eq_synonym	100	-1
syllable%1:10:00::	42391	eq_synonym	100	-1
lip%1:06:00::	47007	eq_synonym	100	-1
fibre%1:27:00::	49083	eq_synonym	100	-1
specimen%1:08:00::	64353	eq_has_hyponym	100	-1
sample%1:09:00::	64353	eq_synonym	100	-1
end%1:15:01::	75201	eq_synonym	100	-1
science%1:09:00::	3090	eq_synonym	100	-1
period%1:28:00::	8369	eq_synonym	100	-1
period%1:28:05::	8369	eq_synonym	100	-1
time%1:28:03::	8369	eq_synonym	100	-1
hour%1:28:01::	9622	eq_synonym	100	-1
form%1:14:02::	15802	eq_synonym	100	-1
association%1:14:00::	17014	eq_synonym	100	-1
division%1:14:03::	17209	eq_synonym	100	-1
thought%1:09:00::	17571	eq_synonym	100	-1
way%1:04:01::	2496	eq_synonym	100	-1
concept%1:09:00::	25126	eq_synonym	100	-1
rule%1:10:02::	31843	eq_has_hyponym	100	-1
rule%1:09:00::	31843	eq_synonym	100	-1
rule%1:09:01::	31843	eq_synonym	100	-1
system%1:14:00::	8146	eq_synonym	100	-1
conviction%1:09:00::	40805	eq_synonym	100	-1
value%1:21:00::	45221	eq_synonym	100	-1
end%1:09:02::	48268	eq_synonym	100	-1
product%1:19:00::	48268	eq_synonym	100	-1
result%1:11:00::	48268	eq_synonym	100	-1
basis%1:09:00::	57785	eq_synonym	100	-1
foundation%1:24:00::	57785	eq_synonym	100	-1
grounds%1:09:00::	57785	eq_synonym	100	-1
ability%1:07:00::	68263	eq_synonym	100	-1
truth%1:10:00::	71992	eq_synonym	100	-1
truth%1:26:00::	71992	eq_synonym	100	-1
harmony%1:07:01::	72023	eq_synonym	100	-1
ethics%1:09:00::	72058	eq_synonym	100	-1
extent%1:26:00::	75199	eq_synonym	100	-1
course%1:04:00::	75229	eq_synonym	100	-1
direction%1:09:00::	75229	eq_synonym	100	-1
property%1:09:00::	14959	eq_synonym	100	-1
act%1:03:00::	11677	eq_synonym	100	-1
incident%1:11:00::	24606	eq_synonym	100	-1
reason%1:10:01::	25308	eq_synonym	100	-1
transform%2:30:03::	29369	eq_synonym	100	-1
generate%2:36:00::	2190	eq_synonym	100	-1
stop%2:42:00::	30859	eq_synonym	100	-1
happen%2:30:00::	31668	eq_synonym	100	-1
move%2:38:00::	31753	eq_synonym	100	-1
change%1:11:00::	33957	eq_synonym	100	-1
movement%1:04:00::	34059	eq_synonym	100	-1
reality%1:26:01::	38116	eq_synonym	100	-1
proof%1:09:00::	38469	eq_synonym	100	-1
beginning%1:09:00::	41061	eq_synonym	100	-1
start%1:28:00::	41061	eq_synonym	100	-1
situation%1:26:00::	41449	eq_synonym	100	-1
perceive%2:39:00::	42950	eq_synonym	100	-1
belong%2:40:00::	46302	eq_synonym	100	-1
begin%2:30:01::	47124	eq_synonym	100	-1
presence%1:26:00::	50022	eq_synonym	100	-1
omission%1:04:01::	75168	eq_synonym	100	-1
object%1:03:00::	250	eq_synonym	100	-1
area%1:07:00::	5047	eq_synonym	100	-1
region%1:15:01::	5047	eq_synonym	100	-1
location%1:03:00::	5505	eq_synonym	100	-1
place%1:15:00::	5505	eq_synonym	100	-1
site%1:15:00::	5505	eq_synonym	100	-1
substance%1:24:00::	21251	eq_synonym	100	-1
pack%1:06:02::	15569	eq_synonym	100	-1
marriage%1:14:00::	37418	eq_synonym	100	-1
outfit%1:06:01::	2584	eq_synonym	100	-1
laundry%1:06:01::	2718	eq_synonym	100	-1
uniform%1:06:00::	32352	eq_synonym	100	-1
wardrobe%1:06:01::	58899	eq_synonym	100	-1
family%1:14:01::	5691	eq_synonym	100	-1
audience%1:14:00::	47599	eq_synonym	100	-1
board%1:14:00::	5515	eq_synonym	100	-1
jury%1:14:00::	5589	eq_synonym	100	-1
forum%1:14:00::	24786	eq_synonym	100	-1
house%1:14:02::	24788	eq_synonym	100	-1
congress%1:14:02::	24793	eq_synonym	100	-1
legislature%1:14:00::	24805	eq_synonym	100	-1
parliament%1:14:00::	24813	eq_synonym	100	-1
council%1:14:01::	24819	eq_synonym	100	-1
camp%1:14:01::	5600	eq_synonym	100	-1
right_wing%1:14:00::	41133	eq_synonym	100	-1
couple%1:14:00::	37859	eq_synonym	100	-1
cast%1:14:00::	38996	eq_synonym	100	-1
house%1:14:05::	5833	eq_synonym	100	-1
court%1:14:01::	39556	eq_synonym	100	-1
lobby%1:14:00::	36503	eq_synonym	100	-1
band%1:14:00::	35030	eq_synonym	100	-1
cabinet%1:14:00::	17345	eq_synonym	100	-1
government%1:14:00::	17345	eq_synonym	100	-1
study%1:10:00::	7831	eq_synonym	100	-1
thesis%1:10:01::	7831	eq_synonym	100	-1
article%1:10:00::	7833	eq_synonym	100	-1
paper%1:10:02::	7833	eq_synonym	100	-1
poem%1:10:00::	7835	eq_synonym	100	-1
essay%1:10:00::	7842	eq_synonym	100	-1
manuscript%1:10:00::	7848	eq_has_hyponym	100	-1
edition%1:10:02::	7868	eq_synonym	100	-1
cutting%1:10:00::	7869	eq_synonym	100	-1
literature%1:10:00::	15318	eq_synonym	100	-1
contract%1:10:00::	24536	eq_synonym	100	-1
regulation%1:10:00::	49201	eq_synonym	100	-1
legend%1:10:00::	49323	eq_synonym	100	-1
note%1:10:02::	49360	eq_synonym	100	-1
site%1:10:00::	58412	eq_synonym	100	-1
draft%1:10:00::	75210	eq_synonym	100	-1
dialogue%1:10:00::	75230	eq_synonym	100	-1
archive%1:06:00::	39276	eq_synonym	100	-1
treasure%1:14:00::	49296	eq_synonym	100	-1
garbage%1:27:00::	49408	eq_synonym	100	-1
rubbish%1:27:00::	49408	eq_synonym	100	-1
waste%1:27:00::	49408	eq_synonym	100	-1
constitution%1:07:00::	15730	eq_synonym	100	-1
hardware%1:06:01::	11079	eq_synonym	100	-1
kit%1:06:00::	11090	eq_synonym	100	-1
society%1:14:00::	5678	eq_synonym	100	-1
public%1:14:01::	68732	eq_synonym	100	-1
network%1:14:00::	39673	eq_synonym	100	-1
machinery%1:06:00::	45321	eq_synonym	100	-1
institution%1:14:00::	12843	eq_synonym	100	-1
business%1:04:01::	5768	eq_synonym	100	-1
firm%1:14:00::	5768	eq_synonym	100	-1
operation%1:04:06::	5768	eq_synonym	100	-1
academy%1:06:00::	17051	eq_synonym	100	-1
movement%1:14:00::	17238	eq_synonym	100	-1
series%1:10:00::	53100	eq_synonym	100	-1
series%1:10:01::	53100	eq_synonym	100	-1
chain%1:14:02::	59282	eq_synonym	100	-1
hedge%1:06:00::	827	eq_synonym	100	-1
forest%1:17:00::	1084	eq_synonym	100	-1
vegetation%1:14:00::	54885	eq_synonym	100	-1
grass%1:20:00::	38314	eq_synonym	100	-1
noun%1:10:00::	7912	eq_synonym	100	-1
labour%1:14:00::	40349	eq_synonym	100	-1
elite%1:14:00::	5540	eq_synonym	100	-1
generation%1:14:01::	5571	eq_synonym	100	-1
class%1:14:01::	5596	eq_synonym	100	-1
culture%1:14:00::	38424	eq_synonym	100	-1
folk%1:14:00::	41091	eq_synonym	100	-1
march%1:14:00::	38461	eq_synonym	100	-1
squad%1:14:01::	5574	eq_synonym	100	-1
force%1:14:01::	36940	eq_synonym	100	-1
army%1:14:00::	38448	eq_synonym	100	-1
troop%1:14:00::	42892	eq_synonym	100	-1
navy%1:14:00::	48029	eq_synonym	100	-1
load%1:06:00::	8776	eq_synonym	100	-1
cattle%1:05:00::	3477	eq_synonym	100	-1
herd%1:14:00::	5578	eq_synonym	100	-1
galaxy%1:14:00::	45296	eq_synonym	100	-1
script%1:10:01::	38017	eq_synonym	100	-1
column%1:14:01::	38030	eq_synonym	100	-1
queue%1:14:00::	38034	eq_synonym	100	-1
strip%1:10:00::	38044	eq_synonym	100	-1
line%1:10:02::	69273	eq_synonym	100	-1
wildlife%1:14:00::	41499	eq_synonym	100	-1
stock%1:05:00::	72999	eq_synonym	100	-1
fruit%1:20:00::	400	eq_synonym	100	-1
seed%1:20:00::	998	eq_synonym	100	-1
leaf%1:20:00::	1140	eq_synonym	100	-1
branch%1:20:00::	18613	eq_synonym	100	-1
root%1:20:00::	38299	eq_synonym	100	-1
flesh%1:20:00::	41099	eq_synonym	100	-1
stem%1:20:00::	42394	eq_synonym	100	-1
stick%1:06:03::	68087	eq_synonym	100	-1
hand%1:08:00::	2646	eq_synonym	100	-1
head%1:08:00::	2651	eq_synonym	100	-1
neck%1:08:00::	2676	eq_synonym	100	-1
foot%1:08:01::	2721	eq_has_hyponym	100	-1
seat%1:08:00::	3916	eq_synonym	100	-1
toe%1:08:01::	3935	eq_synonym	100	-1
finger%1:08:00::	3956	eq_synonym	100	-1
organ%1:08:00::	3975	eq_synonym	100	-1
chest%1:08:00::	3995	eq_synonym	100	-1
stomach%1:08:00::	4009	eq_synonym	100	-1
nose%1:08:00::	4019	eq_synonym	100	-1
wing%1:05:00::	4109	eq_synonym	100	-1
tail%1:05:00::	4113	eq_synonym	100	-1
limb%1:08:00::	4119	eq_synonym	100	-1
bone%1:08:00::	4273	eq_synonym	100	-1
breast%1:08:00::	4316	eq_synonym	100	-1
face%1:08:00::	7590	eq_synonym	100	-1
mouth%1:08:01::	12346	eq_synonym	100	-1
tooth%1:08:00::	12374	eq_synonym	100	-1
knee%1:08:00::	13971	eq_synonym	100	-1
nail%1:08:00::	2165	eq_synonym	100	-1
wrist%1:08:00::	4105	eq_synonym	100	-1
elbow%1:08:00::	4106	eq_synonym	100	-1
ankle%1:08:00::	4108	eq_synonym	100	-1
chip%1:17:00::	14049	eq_synonym	100	-1
slice%1:17:00::	14153	eq_synonym	100	-1
strip%1:17:00::	14537	eq_synonym	100	-1
patch%1:06:00::	14570	eq_synonym	100	-1
fragment%1:17:01::	41073	eq_synonym	100	-1
shaft%1:06:00::	2267	eq_synonym	100	-1
point%1:25:00::	2233	eq_synonym	100	-1
front%1:06:00::	41098	eq_synonym	100	-1
atom%1:27:00::	41753	eq_synonym	100	-1
shell%1:17:02::	20687	eq_synonym	100	-1
drift%1:17:00::	20701	eq_synonym	100	-1
shell%1:20:00::	20722	eq_synonym	100	-1
skin%1:13:00::	20748	eq_synonym	100	-1
cover%1:06:02::	20752	eq_synonym	100	-1
room%1:06:00::	2038	eq_synonym	100	-1
level%1:06:01::	5737	eq_synonym	100	-1
roof%1:06:00::	7513	eq_synonym	100	-1
arch%1:06:01::	16383	eq_synonym	100	-1
column%1:06:00::	16450	eq_synonym	100	-1
staircase%1:06:00::	36604	eq_synonym	100	-1
wall%1:06:00::	36741	eq_synonym	100	-1
ceiling%1:06:00::	36769	eq_synonym	100	-1
floor%1:06:00::	36778	eq_synonym	100	-1
chimney%1:06:00::	26406	eq_synonym	100	-1
extension%1:06:00::	65450	eq_synonym	100	-1
ash%1:27:01::	38157	eq_synonym	100	-1
chapter%1:10:00::	38569	eq_synonym	100	-1
leg%1:06:01::	279	eq_has_hyponym	100	-1
crossing%1:06:00::	41087	eq_synonym	100	-1
concentration%1:07:02::	72951	eq_synonym	100	-1
tooth%1:06:02::	47269	eq_synonym	100	-1
act%1:10:00::	41040	eq_synonym	100	-1
scene%1:10:01::	54341	eq_has_hyponym	100	-1
scene%1:10:00::	54341	eq_synonym	100	-1
computing%1:09:00::	3076	eq_synonym	100	-1
philosophy%1:09:00::	3081	eq_synonym	100	-1
history%1:09:00::	3092	eq_synonym	100	-1
medicine%1:04:00::	3106	eq_synonym	100	-1
psychology%1:09:00::	3115	eq_synonym	100	-1
rhetoric%1:09:00::	3117	eq_synonym	100	-1
sociology%1:09:00::	3124	eq_synonym	100	-1
theology%1:09:01::	3129	eq_synonym	100	-1
art%1:04:00::	15477	eq_synonym	100	-1
architecture%1:09:00::	21104	eq_synonym	100	-1
politics%1:24:00::	26726	eq_synonym	100	-1
craft%1:09:01::	34733	eq_synonym	100	-1
trade%1:04:00::	34733	eq_synonym	100	-1
technology%1:09:00::	37426	eq_synonym	100	-1
ideology%1:09:01::	39544	eq_synonym	100	-1
electronics%1:09:00::	47287	eq_synonym	100	-1
statistics%1:09:00::	47294	eq_synonym	100	-1
monarchy%1:14:00::	3276	eq_has_hyperonym	100	-1
magnitude%1:07:00::	8360	eq_synonym	100	-1
size%1:07:00::	8360	eq_synonym	100	-1
past%1:28:00::	9481	eq_synonym	100	-1
notice%1:10:03::	9491	eq_synonym	100	-1
quarter%1:28:02::	10090	eq_synonym	100	-1
year%1:28:01::	10856	eq_synonym	100	-1
age%1:07:00::	20818	eq_synonym	100	-1
age%1:28:02::	20819	eq_synonym	100	-1
period%1:28:05::	20819	eq_synonym	100	-1
childhood%1:28:00::	20827	eq_synonym	100	-1
day%1:28:00::	20839	eq_synonym	100	-1
era%1:28:00::	20845	eq_synonym	100	-1
